gz_id,label,start,end_,partido_generico,provincia_generica,region,iglesia_cat,servido_por,categoria,categoria_especial,cabildo,parcialidad,es_parte_de,lat,lon,cert,metodo,curato_generico,pais,nombre,variantes,nombrehoy,santo,start_ex,end_ex,fuente_ID,importancia
1002578,Mecaltepec,1111,9999,Chontales,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.1561109996,-95.9266670002,Buena,Geoservice/Satelite,Mecaltepec,MEX,Santa Lucia Mecaltepec,None,None,Santa Lucia,start,end,tanck,6
1002579,San Juan Mixtepec,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2763890002,-96.2999999999,Buena,Geoservice/Satelite,None,MEX,San Juan Mixtepec,None,None,San Juan,start,end,tanck,7
1002580,Mixtepec,1111,9999,Nejapa,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2763890002,-96.3666670004,Buena,Geoservice/Satelite,Mixtepec,MEX,San Agustin Mixtepec,None,None,San Agustin,start,end,tanck,6
1002581,San Lorenzo Mixtepec,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2916669996,-96.3394440004,Buena,Geoservice/Satelite,None,MEX,San Lorenzo Mixtepec,None,None,San Lorenzo,start,end,tanck,7
1002582,San Andres Mixtepec,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3241670001,-96.3263890001,Buena,Geoservice/Satelite,None,MEX,San Andres Mixtepec,None,None,San Andres,start,end,tanck,7
1002583,Nejapa,1560,9999,Nejapa,Oaxaca,NES,Curato,s.d.,Villa,Villa,s.d.,No,1000000,16.6077780001,-95.9783329996,Buena,Geoservice/Satelite,Nejapa,MEX,Villa de Nejapa,None,None,San Sebastian,ca,end,tanck,4
1002584,Nizaviguiti,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6675000004,-95.8708330001,Buena,Geoservice/Satelite,None,MEX,San Miguel Nizaviguiti,None,None,San Miguel,start,end,tanck,7
1002585,Ocotepec,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9541670001,-95.844444,Buena,Geoservice/Satelite,None,MEX,San Pedro Ocotepec,None,None,San Pedro,start,end,tanck,7
1002586,Petacaltepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.1725,-95.8886109998,Buena,Geoservice/Satelite,None,MEX,San Matias Petacaltepec,None,None,San Matias,start,end,tanck,7
1002587,Quetzaltepec,1111,9999,Nejapa,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9727780004,-95.7597219997,Buena,Geoservice/Satelite,Quetzaltepec,MEX,San Miguel Quetzaltepec,None,None,San Miguel,start,end,tanck,6
1002588,Quianitas,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2480560003,-96.0588890002,Buena,Geoservice/Satelite,None,MEX,San Jose Quianitas,None,None,San Jose,start,end,tanck,7
1002589,Quiavicuzas,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8616669999,-95.7130559997,Buena,Geoservice/Satelite,None,MEX,Santiago Quiavicuzas,None,None,Santiago,start,end,tanck,6
1002590,Quiavijolo,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3011109999,-96.0633330001,Buena,Geoservice/Satelite,None,MEX,Santiago Quiavijolo,None,None,Santiago,start,end,tanck,7
1002591,Quiegolani,1111,9999,Chontales,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2766670004,-96.0522220003,Buena,Geoservice/Satelite,Quiegolani,MEX,Asuncion Quiegolani,None,None,Asuncion,start,end,tanck,6
1002592,Quieri,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3202779997,-96.2655559997,Buena,Geoservice/Satelite,None,MEX,Santa Catalina Quieri,None,None,Santa Catalina,start,end,tanck,7
1002593,Quieri,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3477779999,-96.1797220003,Buena,Geoservice/Satelite,None,MEX,Santo Tomas Quieri,None,None,Santo Tomas,start,end,tanck,7
1002594,Quioquitani,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.285278,-96.3147219998,Buena,Geoservice/Satelite,None,MEX,Santa Catarina Quioquitani,None,None,Santa Catarina,start,end,tanck,7
1002595,San Carlos,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.495,-96.1061109997,Buena,Geoservice/Satelite,None,MEX,San Carlos (Yautepec),Yautepec,None,None,start,end,tanck,7
1002596,Santa Margarita,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9375000004,-95.6694440003,Buena,Geoservice/Satelite,None,MEX,Santa Margarita (Huitepec),Huitepec,None,None,start,end,tanck,7
1002597,Santa Maria de la Peña,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.219167,-95.8849999997,Buena,Geoservice/Satelite,None,MEX,Santa Maria de la Peña,None,None,None,start,end,tanck,7
1002598,Sosoltepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.1380559998,-95.9466669998,Buena,Geoservice/Satelite,None,MEX,San Pedro Martir Sosoltepec,None,None,San Pedro Martir,start,end,tanck,7
1002599,Suchiltepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.1916669998,-95.9236110004,Buena,Geoservice/Satelite,None,MEX,San Miguel Suchiltepec,None,None,San Miguel,start,end,tanck,7
1002600,Tavela,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6541669998,-95.9097220003,Buena,Geoservice/Satelite,None,MEX,Santa Ana Tavela,None,None,Santa Ana,start,end,tanck,7
1002601,Tecolotepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2141669996,-95.8544439998,Buena,Geoservice/Satelite,None,MEX,Santiago Tecolotepec,None,None,Santiago,start,end,tanck,7
1002602,Teipan,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2497219998,-95.9813890002,Buena,Geoservice/Satelite,None,MEX,Santo Tomas Teipan,None,None,Santo Tomas,start,end,tanck,7
1002603,Tepalcatepec,1111,9999,Chontales,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2144439998,-96.0405560002,Buena,Geoservice/Satelite,Tepalcatepec,MEX,San Pedro Tepalcatepec,Tepaltepec| Tlapalcatepec|,None,San Pedro,start,end,tanck,6
1002604,Tlahuilotepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2474999998,-96.0211110001,Buena,Geoservice/Satelite,None,MEX,San Andres Tlahuilotepec,None,None,San Andres,start,end,tanck,7
1002605,Topiltepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.1783330001,-96.0236110002,Buena,Geoservice/Satelite,None,MEX,San Pablo Topiltepec,None,None,San Pablo,start,end,tanck,7
1002606,Totolapa,1111,9999,Nejapa,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6694440001,-96.3083330002,Buena,Geoservice/Satelite,Totolapa,MEX,San Pedro Totolapa,None,None,San Pedro,start,end,tanck,6
1002607,Totolapilla,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6000000002,-95.6250000003,Buena,Geoservice/Satelite,None,MEX,Santa Maria Totolapilla,None,None,Santa Maria,start,end,tanck,7
1002608,Tutla,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.1930559998,-95.3041669998,Buena,Geoservice/Satelite,None,MEX,San Antonio Tutla,None,None,San Antonio,start,end,tanck,7
1002609,Yautepec,1111,9999,Chontales,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.4283329996,-95.9736110003,Buena,Geoservice/Satelite,None,MEX,San Bartolome Yautepec,None,None,San Bartolome,start,end,tanck,7
1002610,Zoquitlan,1111,9999,Nejapa,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.5597219999,-96.3538890002,Buena,Geoservice/Satelite,None,MEX,Santa Maria Zoquitlan,None,None,Santa Maria,start,end,tanck,7
1002612,Santa Cruz,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.1847220004,-97.2766670002,Buena,Geoservice/Satelite,None,MEX,Santa Cruz Andayas (Mitlatongo),Mitlatongo,None,Santa Cruz,start,end,tanck,7
1002613,Santiago,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.1888890001,-97.2766670002,Buena,Geoservice/Satelite,None,MEX,Santiago Andayas (Mitlatongo),Mitlatongo,None,Santiago,start,end,tanck,7
1002614,Chachoapam,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.5244439997,-97.283333,Buena,Geoservice/Satelite,None,MEX,Concepcion Chachoapam,None,None,Concepcion,start,end,tanck,7
1002615,Cholula,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.0333329996,-97.0508329999,Buena,Geoservice/Satelite,None,MEX,San Pedro Cholula,None,None,San Pedro,start,end,tanck,7
1002616,Elotepec,1111,9999,Peñoles,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8444439998,-97.2097220004,Buena,Geoservice/Satelite,Elotepec,MEX,San Juan Bautista Elotepec,None,None,San Juan Bautista,start,end,tanck,6
1002617,Estetla,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.025833,-97.0958330004,Buena,Geoservice/Satelite,None,MEX,Santa Catarina Estetla,None,None,Santa Catarina,start,end,tanck,7
1002618,Huauclilla,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.4502779996,-97.0716670002,Buena,Geoservice/Satelite,None,MEX,Santiago Huauclilla,None,None,Santiago,start,end,tanck,7
1002619,Huaxolotipac,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9727780004,-97.0852780002,Buena,Geoservice/Satelite,None,MEX,Santiago Huaxolotipac,None,None,Santiago,start,end,tanck,7
1002620,Huitepec,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9283330004,-97.1463889999,Buena,Geoservice/Satelite,None,MEX,Santa Maria (San Antonio) Huitepec,None,None,Santa Maria (San Antonio),start,end,tanck,7
1002621,Jaltepec,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.3211110002,-97.2200000004,Buena,Geoservice/Satelite,None,MEX,Magdalena Jaltepec,None,None,Magdalena,start,end,tanck,7
1002622,Jaltepec,1111,9999,Nochixtlan,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.2208330001,-97.1205560002,Buena,Geoservice/Satelite,Jaltepec (Nuxaa),MEX,Santo Domingo Jaltepec (Nuxaa),Nuxaa,None,Santo Domingo,start,end,tanck,6
1002623,Nejapilla,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.4194440004,-97.372222,Buena,Geoservice/Satelite,None,MEX,Santiago Nejapilla,None,None,Santiago,start,end,tanck,7
1002624,Nuxiño,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.2374999998,-97.105556,Buena,Geoservice/Satelite,None,MEX,San Andres Nuxiño,None,None,San Andres,start,end,tanck,7
1002625,Peñoles,1111,9999,Peñoles,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.0777779997,-97.0013889996,Buena,Geoservice/Satelite,Peñoles,MEX,Santa Maria Peñoles,Ixcuintepec|,None,Santa Maria,start,end,tanck,5
1002626,Rio Dulce,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8105560001,-97.0983329997,Buena,Geoservice/Satelite,None,MEX,San Sebastian Rio Dulce,None,None,San Sebastian,start,end,tanck,7
1002627,Santa Ines,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.2280559996,-97.1583330003,Buena,Geoservice/Satelite,None,MEX,Santa Ines,None,None,None,start,end,tanck,7
1002628,Tamazola,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.1597219996,-97.2263890001,Buena,Geoservice/Satelite,None,MEX,San Juan Tamazola,None,None,San Juan,start,end,tanck,7
1002629,Tejotepec,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.4916669999,-96.9805560003,Buena,Geoservice/Satelite,None,MEX,Concepcion Tejotepec,None,None,Concepcion,start,end,tanck,7
1002630,Tepantepec,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.0027779998,-97.0327780001,Buena,Geoservice/Satelite,None,MEX,San Mateo Tepantepec,None,None,San Mateo,start,end,tanck,7
1002631,Textitlan,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6916669997,-97.2597220003,Buena,Geoservice/Satelite,None,MEX,Santiago Textitlan,None,None,Santiago,start,end,tanck,7
1002632,Tilantongo,1111,9999,Nochixtlan,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.283333,-97.3388889998,Buena,Geoservice/Satelite,Tilantongo,MEX,Santiago Tilantongo,None,None,Santiago,start,end,tanck,6
1002633,Tiltepec,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.4652779998,-97.3555560004,Buena,Geoservice/Satelite,None,MEX,Santa Maria Tiltepec,None,None,Santa Maria,start,end,tanck,7
1002634,Tlazoyaltepec,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.0263889996,-96.9958329997,Buena,Geoservice/Satelite,None,MEX,Santiago Tlazoyaltepec,None,None,Santiago,start,end,tanck,7
1002635,Totomachapam,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8402780001,-97.1388890002,Buena,Geoservice/Satelite,None,MEX,San Pedro Totomachapam,None,None,San Pedro,start,end,tanck,7
1002636,Yucunduche,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.4149999997,-97.2733330002,Buena,Geoservice/Satelite,None,MEX,San Mateo Yucunduche (Etlantongo),Etlantongo,None,San Mateo,start,end,tanck,7
1002637,Yuta,1111,9999,Nochixtlan,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.0230559996,-97.1680559999,Buena,Geoservice/Satelite,None,MEX,San Juan Yuta,None,None,San Juan,start,end,tanck,7
1002638,Zaniza,1111,9999,Peñoles,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6541669998,-97.3388889998,Buena,Geoservice/Satelite,None,MEX,Santa Maria Zaniza,None,None,Santa Maria,start,end,tanck,7
1002639,Barrio de la Soledad,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8038890002,-95.1122220002,Buena,Geoservice/Satelite,None,MEX,Barrio de la Soledad,None,None,None,start,end,tanck,7
1002640,Chimalapa,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.7133329997,-94.7477780004,Buena,Geoservice/Satelite,None,MEX,San Miguel Chimalapa,None,None,San Miguel,start,end,tanck,7
1002641,Chimalapa,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9063890002,-94.6833329998,Buena,Geoservice/Satelite,None,MEX,Santa Maria Chimalapa,None,None,Santa Maria,start,end,tanck,7
1002642,Guevea,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.7925000002,-95.372778,Buena,Geoservice/Satelite,None,MEX,Santiago Guevea,None,None,Santiago,start,end,tanck,7
1002643,Guichicovi,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.9616669997,-95.0930560004,Buena,Geoservice/Satelite,None,MEX,San Juan Bautista Guichicovi,None,None,San Juan Bautista,start,end,tanck,7
1002644,Guienagati,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.7374999999,-95.3541669997,Buena,Geoservice/Satelite,None,MEX,Santa Maria Guienagati,None,None,Santa Maria,start,end,tanck,7
1002645,Huilotepec,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2438889997,-95.1500000004,Buena,Geoservice/Satelite,None,MEX,San Pedro Huilotepec,None,None,San Pedro,start,end,tanck,7
1002646,Asuncion Ixtaltepec,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.5019440001,-95.0591669998,Buena,Geoservice/Satelite,None,MEX,Asuncion Ixtaltepec,None,None,Asuncion,start,end,tanck,7
1002647,Juchitan,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.4333329999,-95.0194439998,Buena,Geoservice/Satelite,None,MEX,San Vicente Juchitan,None,None,San Vicente,start,end,tanck,7
1002648,Lachiguiri,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6855560003,-95.5305559996,Buena,Geoservice/Satelite,None,MEX,Santiago Lachiguiri,None,None,Santiago,start,end,tanck,7
1002649,Magdalena,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.6041669999,-95.5277780001,Buena,Geoservice/Satelite,None,MEX,Magdalena (Guelavence),Guelavence,Guelavence,None,start,end,tanck,7
1002650,Mixtequilla,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3744440002,-95.2597219998,Buena,Geoservice/Satelite,None,MEX,Santa Maria Mixtequilla,None,None,Santa Maria,start,end,tanck,7
1002651,Niltepec,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.5616669996,-94.6124999997,Buena,Geoservice/Satelite,None,MEX,Santiago Niltepec,None,None,Santiago,start,end,tanck,7
1002652,Santo Domingo Petapa,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8180559997,-95.1402779999,Buena,Geoservice/Satelite,None,MEX,Santo Domingo Petapa,None,None,Santo Domingo,start,end,tanck,7
1002653,Asuncion Petapa,1111,9999,Tehuantepec,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.8216669998,-95.1197219999,Buena,Geoservice/Satelite,Asuncion Petapa,MEX,Asuncion Petapa,None,None,Asuncion,start,end,tanck,6
1002654,San Dionisio del Mar,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3216669999,-94.7569440004,Buena,Geoservice/Satelite,None,MEX,San Dionisio del Mar,None,None,None,start,end,tanck,7
1002655,San Francisco del Mar,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2321907084,-94.633304441,Buena,Geoservice/Satelite,None,MEX,San Francisco del Mar,None,None,None,start,end,tanck,7
1002656,San Jeronimo,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.5649999996,-95.1383330002,Buena,Geoservice/Satelite,None,MEX,San Jeronimo,None,None,None,start,end,tanck,7
1002657,San Mateo del Mar,1111,9999,Tehuantepec,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2099999999,-94.9816669997,Buena,Geoservice/Satelite,San Mateo del Mar,MEX,San Mateo del Mar,None,None,None,start,end,tanck,6
1002658,Santa Maria del Mar,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.2194440001,-94.8561110004,Buena,Geoservice/Satelite,None,MEX,Santa Maria del Mar,None,None,None,start,end,tanck,7
1002659,Tapanatepec,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.3669439997,-94.1944439997,Buena,Geoservice/Satelite,None,MEX,San Pedro Tapanatepec,None,None,San Pedro,start,end,tanck,7
1002660,Tequisistlan,1111,9999,Tehuantepec,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.399167,-95.6033330003,Buena,Geoservice/Satelite,Tequisistlan,MEX,Magdalena Tequisistlan,None,None,Magdalena,start,end,tanck,6
1002661,Tlacotepec,1111,9999,Tehuantepec,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.5036109996,-95.2022220002,Buena,Geoservice/Satelite,None,MEX,Magdalena Tlacotepec,None,None,Magdalena,start,end,tanck,7
1002662,Zanatepec,1111,9999,Tehuantepec,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,16.4791670002,-94.3516669997,Buena,Geoservice/Satelite,Zanatepec,MEX,Santo Domingo Zanatepec,None,None,Santo Domingo,start,end,tanck,6
1002663,Alpizagua,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,17.6397470001,-96.9130919999,Interpolada,Mapa moderno,None,MEX,Alpizagua,None,None,None,start,end,gerhardNE,7
1002665,Tecolutla,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,18.0157020002,-97.0201679996,Interpolada,Mapa moderno,None,MEX,Tecolutla,None,None,None,start,end,gerhardNE,7
1002666,Casa Blanca,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.1499999998,-97.1375,Buena,Geoservice/Satelite,None,MEX,San Gabriel Casa Blanca,Nextepec,None,San Gabriel,start,end,tanck,7
1002667,Chilchotla,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.2322219999,-96.8291670004,Buena,Geoservice/Satelite,None,MEX,Magdalena Chilchotla,None,None,Magdalena,start,end,tanck,7
1002668,Cotahuixtla,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.5283330001,-96.9111110003,Buena,Geoservice/Satelite,None,MEX,San Francisco Cotahuixtla,None,None,San Francisco,start,end,tanck,7
1002669,Coyula,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.9138889996,-96.9097220001,Buena,Geoservice/Satelite,None,MEX,San Juan Coyula,None,None,San Juan,start,end,tanck,7
1002670,Cuicatlan,1111,9999,Teotitlan del Camino,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.7986110003,-96.959722,Buena,Geoservice/Satelite,Cuicatlan| Ciucatlan,MEX,San Juan Bautista Cuicatlan,None,None,San Juan Bautista,start,end,tanck,5
1002671,Dominguillo,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.6508329996,-96.9166670002,Buena,Geoservice/Satelite,None,MEX,Santiago Dominguillo,None,None,Santiago,start,end,tanck,7
1002672,Eloxochitlan,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.1758330004,-96.8755560001,Buena,Geoservice/Satelite,None,MEX,San Antonio Eloxochitlan,None,None,San Antonio,start,end,tanck,7
1002673,Huautla,1111,9999,Teotitlan del Camino,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.1305559998,-96.8430559996,Buena,Geoservice/Satelite,Huautla,MEX,San Juan Evangelista Huautla,None,None,San Juan Evangelista,start,end,tanck,6
1002674,Huehuetlan,1111,9999,Teotitlan del Camino,Oaxaca,NES,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.1972220002,-96.9463890003,Buena,Geoservice/Satelite,Huehuetlan,MEX,San Francisco Huehuetlan,None,None,San Francisco,start,end,tanck,6
1002675,Santa Maria Ixcatlan,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,17.8527779999,-97.1927779996,Buena,Geoservice/Satelite,None,MEX,Santa Maria Ixcatlan,None,None,Santa Maria,start,end,tanck,7
1002676,Jiotes,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.106944,-96.8194439998,Buena,Geoservice/Satelite,None,MEX,Asuncion Jiotes,None,None,Asuncion,start,end,tanck,7
1002677,Mazatlan,1111,9999,Teotitlan del Camino,Oaxaca,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,18.0319440001,-96.915278,Buena,Geoservice/Satelite,None,MEX,San Cristobal Mazatlan,None,None,San Cristobal,start,end,tanck,7
